Con,Contp,PP,PPName,Reg,AgtId,Agt,Dat,Status,Lgt,N_characters,Agtp,Stage,StageSub,Part,ThrdPart,OthAgr,Loc1ISO,Loc2ISO,Loc1GWNO,Loc2GWNO,UcdpCon,UcdpAgr,PamAgr,CowWar,GCh,GChRhet,GChAntid,GChSubs,GChOth,GDis,GDisRhet,GDisAntid,GDisSubs,GDisOth,GAge,GAgeRhet,GAgeAntid,GAgeSubs,GAgeOth,GMig,GMigRhet,GMigAntid,GMigSubs,GMigOth,GRa,GRaRhet,GRaAntid,GRaSubs,GRaOth,GRe,GReRhet,GReAntid,GReSubs,GReOth,GInd,GIndRhet,GIndAntid,GIndSubs,GIndOth,GOth,GOthRhet,GOthAntid,GOthSubs,GOthOth,GRef,GRefRhet,GRefSubs,GRefOth,GSoc,GSocRhet,GSocAntid,GSocSubs,GSocOth,GeWom,GeMe,GeMeNu,GeMeOth,GeLgbti,GeLgbtiPos,GeLgbtiNeg,GeFa,StDef,StGen,StCon,StSd,StRef,StSym,StInd,StUni,StBor,StXbor,Pol,PolGen,PolNewInd,PolNewTemp,ConRen,Cons,Ele,ElecComm,PolPar,PolParTrans,PolParOth,Civso,Tral,Pubad,Polps,PpsSt,PpsSub,PpsEx,PpsOro,PpsOthPr,PpsVet,PpsAut,PpsInt,PpsOth,Terps,TpsSub,TpsLoc,TpsAut,TpsOth,Eps,EpsRes,EpsFis,EpsOth,Mps,MpsMe,MpsJt,MpsPro,MpsOth,HrGen,EqGen,HrDem,Prot,ProtCiv,ProtGrp,ProtLgl,ProtOth,HrFra,HrfSp,HrfBor,HrfTinc,HrfOth,HrCp,CprLife,CprTort,CprEq,CprSlav,CprLib,CprDet,CprFmov,CprFspe,CprFass,CprTria,CprPriv,CprVote,CprReli,CprOth,HrSec,SerProp,SerWork,SerHeal,SerEdu,SerStdl,SerShel,SerSs,SerCult,SerOth,HrNi,HrNiMe,HrNiNe,HrNiOth,HrIi,HrIiMon,HrIiBod,HrIiOth,HrMob,HrDet,Med,MedGov,MedSubs,MedLog,MedOth,HrCit,CitGen,CitRights,CitDef,CitOth,JusCr,JusCrSp,JusCrSys,JusCrPow,JusEm,JusJu,JusPri,JusTra,Dev,DevSoc,DevHum,DevInfra,NEC,NatRes,IntFu,Bus,Tax,TaxPo,TaxRef,TaxOth,Ban,CenBan,BanPers,BanInt,BanXb,LaRef,LaRefMan,LaRefRet,LaRefOth,LaNom,LaCH,LaCHTa,LaCHIt,LaCHPro,LaCHOth,LaEn,Wat,SsrGua,Ce,CeProv,CeGen,SsrPol,SsrArm,SsrDdr,DdrDemil,DdrProg,SsrInt,SsrPsf,SsrFf,Cor,SsrCrOcr,SsrDrugs,Terr,TjGen,TjAm,TjAmPro,TjSan,TjPower,TjAmBan,TjCou,TjJaNc,TjJaIc,TjMech,TjPrire,TjVet,TjVic,TjMis,TjRep,TjRSym,TjRMa,TjNR,ImUN,ImOth,ImRef,ImPK,ImE,ImSrc
Armenia/Azerbaijan/Nagorno-Karabakh,Government/territory,8,Azerbaijan-Nagorno Karabakh: Process,Europe and Eurasia,1727,Agreement to Extend the Ceasefire for a Period of 3 Days,1993-08-05,Multiparty signed/agreed,1,830,Intra,Cea,Ceas,"Acting Minister of Azerbaijan Republic: S. Abiyev

Minister of Defence of Nagorno-Karabakh: S. Sargsyan
",,"Page 1: The parties agree to prolong the agreement that was reached previously on 28.07.93 regarding the cessation of any offensive operations, rocket or artillery fire as well as air bombardments for a period of 3 days, during which time an agreement will be reached about a meeting between the authorities of Azerbaijan and Nagorno-Karabakh. ",AZE,ARM,373,371,388,,,872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Armenia/Azerbaijan/Nagorno-Karabakh,Government/territory,8,Azerbaijan-Nagorno Karabakh: Process,Europe and Eurasia,1726,Agreement to Extend the Ceasefire for a Period of 7 Days,1993-07-28,Multiparty signed/agreed,1,1071,Intra,Cea,Ceas,"For Azerbaijan: Acting Minister of Defence, S. Abiyev  

For Nagorno-Karabakh: Minister of Defence, S. Sargsyan
",,,AZE,ARM,373,371,388,,,872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Armenia/Azerbaijan/Nagorno-Karabakh,Government/territory,8,Azerbaijan-Nagorno Karabakh: Process,Europe and Eurasia,1724,Agreement on a Universal Ceasefire for a Period of 3 Days,1993-07-25,Unilateral document,1,753,Intra,Cea,Ceas,"To Mr S Babayan, Ministry of defence of Nagorno-Karabakh

Acting Minister of Defence of the Azerbaijan Republic:S Abiyev


",,,AZE,ARM,373,371,388,,,872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Armenia/Azerbaijan/Nagorno-Karabakh,Government/territory,8,Azerbaijan-Nagorno Karabakh: Process,Europe and Eurasia,1723,Agreement on a Universal Ceasefire for a Period of 3 Days,1993-07-24,Unilateral document,1,582,Intra,Cea,Ceas,"For Mr. K Baburyan (NKR)

Ministry of Azerbaijan Republic: S. Aliyev 
",,,AZE,ARM,373,371,388,,,872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Armenia/Azerbaijan/Nagorno-Karabakh,Government/territory,8,Azerbaijan-Nagorno Karabakh: Process,Europe and Eurasia,1722,Agreement on the Cessation of Hostilities in the Area between Magadiz and Agdam ,1993-06-27,Multiparty signed/agreed,2,1432,Intra,Cea,Ceas,"Commander of the Defence Army of the Republic of Nagorno-Karabakh: S. Babayan

Chief of the General Staff of the Army of the Azerbaijan Republic: Colonel S Abiyev

",,,AZE,ARM,373,371,388,,,872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Armenia/Azerbaijan/Nagorno-Karabakh,Government/territory,8,Azerbaijan-Nagorno Karabakh: Process,Europe and Eurasia,1721,Agreement on the Cessation of Shelling of Stepanakert and Agdam,1993-06-17,Unilateral document,1,995,Intra,Cea,Ceas,"Chief of the General Staff of the Army of the Azerbaijan Republic 
Colonel S Abiyev. 
",,,AZE,ARM,373,371,388,,,872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,125,Bosnia peace process,Europe and Eurasia,1645,Declaration (unilateral ceasefire implementation),1995-10-11,Unilateral document,1,490,Intra,Cea,Ceas,"Dr Hasan Muratovic, Minister [Republic and Federation of Bosnia and Herzegovina]",,"Page 1, 
The Republic and Federation of Bosnia and Herzegovina agrees that ceasefire agreement of 5 October will enter into force at 0001 hours on 12 October 1995, subject to a similar undertaking by the other side. Should the undertaking by the other side not be received by 1600 hours today, the entry into force will be at 0001 hours on 13 October 1995. ",BIH,,346,,389,,,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,125,Bosnia peace process,Europe and Eurasia,322,Ceasefire Agreement for Bosnia and Herzegovina,1995-10-05,Multiparty signed/agreed,2,3023,Intra,Cea,Ceas,"For the Republic of Bosnia and Herzegovina, and for the Federation of Bosnia and Herzegovina: A. IZETBEGOVIC; For Republika Srpska: Radovan KARADZIC, R. MLADIC","Witness: US Ambassador John Menzies, and Slobodan Milosevic","Page 1, 3. 
In order to allow for the negotiation and the commencement of the implementation of a Peace Agreement, this cease-fire will last for 60 days or until completion of proximity peace talks and a peace conference, whichever is later.

Page 1-2, 8. 
During the period of the cease-fire, the undersigned will fully honour the obligations undertaken through the Geneva Agreed Basic Principles of 8 September 1995, the Framework Agreement of 14 September 1995, and the Further Agreed Principles of 26 September 1995, including (without limiting the generality of the foregoing) the obligation to afford all persons freedom of movement and all displaced persons the right to return home and repossess their property.",BIH,,346,,389,,,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,128,Bosnia Local peace processes,Europe and Eurasia,1644,Agreement on the disarmament of the able-bodied population in the Zepa enclave,1995-07-24,Multiparty signed/agreed,1,2955,Intra,Cea,Rel,"Rajko KUSIC; Hamdija TORLAK
","UNPROFOR representative Semjon DUDNJIK 
Certified by Colonel General Ratko MLADIC",,BIH,,346,,389,,,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,125,Bosnia peace process,Europe and Eurasia,1642,Agreement for S4 Checkpoint,1995-04-08,Multiparty signed/agreed,1,1367,Intra,Cea,Rel,"H. Gobilliard, Major-General Command Sector Sarajevo; Dragomir Milosevic, General-major, Commander Sarajevo-Romanija",,,BIH,,346,,389,,,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,125,Bosnia peace process,Europe and Eurasia,1641,Principles for Freedom of Movement (COHA implementation),1995-01-31,Multiparty signed/agreed,2,2091,Intra,Cea,Rel,"BHC representative, J. W. Brinkman, Brigadier-General; HQ SA representative, Z. Tolimir, Major-General",,"Page 1, 1. Aim
These principles define the appropriate procedures regarding freedom of movement, as stated in paragraph 5 of the Agreement on Complete Cessation of Hostilities signed on 31 December 1994. These principles specifically refer to UNPROFOR movements on Serb held territory.",BIH,,346,,389,,,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,125,Bosnia peace process,Europe and Eurasia,1639,Meeting of Army Commanders (Military Implementation of COHA),1995-01-11,Multiparty signed/agreed,2,2933,Intra,Cea,Rel,Rasim Delic; Ratko Mladic; Tihomir Blaskic,"Witnessed by Michael Rose, UNPROFOR","Page 1, 1. DECISIONS TAKEN 
(e) It was agreed that the following separate meetings should be convened on 12 January 1995. i. Meeting at 1030, to be chaired by UNPROFOR, on modalities for the implementation of the agreement of 17 March 1994, with the intention of opening the routes for civilian and humanitarian traffic as soon as possible, and not later than 14 January 1995.

Page 1, 1. DECISIONS TAKEN
(f) Following the withdrawal of forces from• the demilitarized zone of Iqman and Bjelasnica to the lines in accordance with the agreement of 14 August 1993, there shall be a joint inspection by 14 January 1995.

Page 1, 2. FUTURE ACTIONS
(a) The sides shall reaffirm their commitment to the full implementation and compliance with the agreements of 23 December 1994 and 31 December 1994 with a view to achieving a lasting peace settlement before the expiration of these agreements.

Page 2, 2. FUTURE ACTIONS
(c) There will be a Regional Joint Commission meeting on 14 January 1995 in the area of Bihac to facilitate the implementation the agreements of 23 December 1994 and 31 December 1994, and, in particular, the withdrawal of any foreign troops present, and to establish observation posts.

Page 2, 2. FUTURE ACTIONS
(d) There will be a Regional Joint Commission meeting on 14 January 1995 in the area of Livno and Kupres, to facilitate the implementation of the agreement of 23 December 1994 and 31 December 1994 and, in particular, the withdrawal of any foreign troops present, and to establish observation posts.",BIH,,346,,389,,,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,125,Bosnia peace process,Europe and Eurasia,1213,Statement of understanding concerning the Comprehensive Cease-fire Agreement and the Agreement on Complete Cessation of Hostilities,1995-01-02,Unilateral document,1,1029,Intra,Cea,Ceas,Kresimir ZUBAK for the Bosnian Croats; Lt.-Gen. Sir Michael ROSE for UNPROFOR,,"Page 1
During discussions with the United Nations Protection Force (UNPROFOR) representatives at Mostar, Mr. Zubak stated that he would sign the Comprehensive Cease-fire Agreement (23 December 1994) and the Agreement on Complete Cessation of Hostilities (31 December 1994), on the understanding that, under articles 4 and 5 of the Comprehensive Cease-fire Agreement (regarding human rights and the release of detainees), and supported by the Agreement on Complete Cessation of Hostilities:",BIH,,346,,389,,,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,125,Bosnia peace process,Europe and Eurasia,915,Agreement on Complete Cessation of Hostilities,1994-12-31,Multiparty signed/agreed,2,4092,Intra,Cea,Ceas,"Alija lZETBEGOVIC, Rasim DELIC, Kresimir ZUBAK; Radovan KARADZIC, Ratko MLADIC, Vladimir SOLJIC 
","Witnessed by: Yasushi AKASHI, Sir Michael ROSE","Page 1, 1. 
Following the Cease-fire Agreement, signed on 23 December 1994, the parties agree to a complete cessation of hostilities with effect from 1200 hours on 1 January 1995 along all lines of confrontation. This agreement will be in effect for an initial period of four months, subject to renewal under these same conditions by agreement of the parties. 

Page 2, 6. 
The parties agree to comply immediately and fully with all existing agreements, including the 5 June 1992 Sarajevo Airport Agreement, the 24 April 1993 Srebrenica Agreement, the 8 May 1993 Srebrenica and Zepa Agreement, the 14 August 1993 Mount Igman Demilitarized Zone Agreement, the 9 February 1994 Sarajevo Airport Agreement, the 17 March 1994 Agreement regarding the use of civilian traffic across Sarajevo Airport, the 23 April 1994 Gorazde Agreement and the 14 August 1994 Anti-Sniping Agreement. ",BIH,,346,,389,,,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,125,Bosnia peace process,Europe and Eurasia,916,"Comprehensive Ceasefire Agreement, Pleso",1994-12-23,Multiparty signed/agreed,2,2892,Intra,Cea,Ceas,Alija Izetbegovic; Rasim Delic; Radovan Karadzic; Ratko Mladic,Witnessed by: Yasushi Akashi; Bertrand De La Presle ,,BIH,,346,,389,,,215,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,1,1,1
